base_rate,beta_logRR_perSD,corr_pop_dep,threshold,reps,mean_suppressed,RR_true,RR_cc,RR_bias,RR_relbias,RD_true,RD_cc,RD_bias,RD_relbias,grad_true,grad_cc,grad_bias,grad_relbias
15,0.2624,-0.6,25,1000,0.5356,2.126698997415668,2.142784264071642,0.0160852666559743,0.0075295902053015,11.06816489014436,11.22597333159866,0.1578084414542992,0.0141564891965962,2.63130967858796,2.674637884714297,0.0433282061263371,0.0163967551788696
15,0.5306,0.0,10,1000,0.3061,4.4533437472424575,4.399428017698116,-0.0539157295443408,-0.0121565841505877,25.32442343529818,25.274832351258432,-0.0495910840397466,-0.0019995020864661,5.926179342382418,5.915330785922497,-0.0108485564599209,-0.0018598376108325
15,0.5306,0.0,16,1000,0.4175,4.446099665004535,4.383610744346112,-0.0624889206584241,-0.0141141108975597,25.278903731392155,25.24470450177734,-0.0341992296148181,-0.0013907653223276,5.917273471520286,5.909550881898522,-0.0077225896217651,-0.0013345873436503
15,0.5306,0.0,25,1000,0.5299,4.436383170923582,4.36521360931142,-0.0711695616121626,-0.0161742546362128,25.216913966424123,25.20308436966632,-0.0138295967578033,-0.0006205867319969,5.904183679116744,5.900487350256268,-0.003696328860477,-0.0006821915492636
15,0.5306,-0.3,10,1000,0.2872,4.434659943858215,4.428865919168155,-0.0057940246900588,-0.0013432608976882,23.943640055821643,24.022568424430485,0.078928368608845,0.0032734802909743,5.642746224639947,5.661670967523481,0.0189247428835338,0.0033401557920134
15,0.5306,-0.3,16,1000,0.409,4.443061028343669,4.43772073617284,-0.0053402921708291,-0.0012673838571448,23.98270677695322,24.09613123671308,0.1134244597598589,0.0046984164648414,5.653256588730343,5.679968654409637,0.0267120656792948,0.0047026580505619
15,0.5306,-0.3,25,1000,0.5339,4.42834760125185,4.417838778206972,-0.0105088230448777,-0.0025128954174282,23.930137987100984,24.036774418908607,0.1066364318076233,0.0043646756909644,5.639777449529218,5.665296864281308,0.0255194147520907,0.0044574703462836
15,0.5306,-0.6,10,1000,0.2623,4.540237285958857,4.570638463620286,0.0304011776614298,0.0066716176238694,23.09895040515741,23.326207947635385,0.227257542477975,0.0098094041140615,5.470078966094501,5.526528846679116,0.0564498805846159,0.0102994226130433
15,0.5306,-0.6,16,1000,0.3966,4.544012327304628,4.570161663975363,0.0261493366707356,0.0057070349125985,23.12571169837516,23.31845741315229,0.192745714777144,0.0082754887982042,5.473838969877939,5.524231465372293,0.0503924954943552,0.0091609328383138
15,0.5306,-0.6,25,1000,0.5384,4.551412724852175,4.5757530605963455,0.0243403357441716,0.005221848413049,23.146890270240466,23.272059904150577,0.1251696339101164,0.005312943784119,5.480298496659132,5.51679692275723,0.0364984260980986,0.0065909060627111
50,0.0,0.0,10,1000,0.0932,1.0,1.0000361164633351,3.611646333536922e-05,3.611646333536932e-05,-1.9895196601282808e-16,0.0014475856236626,0.0014475856236628,48939100038.67341,-3.795523436386721e-16,-7.622711624036065e-05,-7.622711623998118e-05,-3399785970534.3257
50,0.0,0.0,16,1000,0.1562,1.0,1.000029576257934,2.9576257934364693e-05,2.9576257934364747e-05,3.623767952376511e-16,0.001063089809001,0.0010630898090006,-323662931754.6497,-3.4667652949566153e-16,-0.0004476191687177,-0.0004476191687174,11649241315558.611
50,0.0,0.0,25,1000,0.2373,1.0,1.0000103042479225,1.0304247922554798e-05,1.0304247922554804e-05,1.0089706847793422e-15,0.0001269022531459,0.0001269022531449,62874092167.31488,-1.8240059560821808e-16,7.249531244904639e-05,7.249531244922913e-05,68164362895.23875
