fips,dep_index,z_inc,z_pov,z_ed9,z_bach,z_crowd,svi_overall,svi_ses,dep_quintile_unw
01063,1.5315059184639064,2.179613632884582,4.336698737513523,-0.09884038244440156,0.9319093535838942,0.3081482507819336,0.9157,0.9211,5
01065,1.0080362051168532,1.6143487367309832,1.737542400367068,0.8227968900527797,0.6887572242061312,0.17673577422730444,0.8826,0.9341,5
01067,0.16254849314480047,0.4511404464471453,0.6811111149462507,0.1871849779857582,0.28026164685148974,-0.7869557205066415,0.6195,0.6519,4
01069,0.12327383891002734,0.5245405150521648,0.5469611104483689,-0.22596276485780584,0.16354862475016363,-0.39271829084275456,0.7175,0.7703,4
01071,0.44946745341139893,0.9023961938939434,0.5134236093238986,0.28252676479581135,0.85410067218301,-0.30510997313966853,0.7194,0.8552,4
01073,-0.32962169879781905,0.08796478132637056,0.24512360032813527,-0.5119881252879654,-1.1202946183644242,-0.3489141319912115,0.7251,0.6802,2
01075,0.539637936043651,1.0097121562681788,0.6308048632595449,0.3143073603991623,1.2236919088372096,-0.4803266085458405,0.4731,0.5654,5
01077,-0.3378232705182876,0.29826582080082875,-0.3417826693500966,-0.4484269340812633,-0.49782516715735126,-0.6993474028035556,0.4919,0.4687,2
01079,0.10433640647511362,0.10579452979211093,-0.15732641316550922,0.21896557358910915,0.9221832684087837,-0.5679349262489265,0.3624,0.4652,3
01081,-0.28244900122752703,0.11968710982693072,0.7817236183196614,-0.41664633847791227,-1.7233118992212757,-0.17369749658503952,0.6446,0.5609,2
01083,-0.46299215465765425,-0.88175980320937,-0.7106951817192708,0.2507461691924604,-0.5367295078577932,-0.4365224496942976,0.3233,0.3,2
01085,1.1662499927134349,1.7379758254618898,2.626286180165533,0.3778685516058645,0.9999919498096677,0.08912745652421855,0.9042,0.9679,5
01087,0.5902978951059905,1.3636635982079397,1.6872361486803624,-0.09884038244440156,0.34834424307726325,-0.3489141319912115,0.9656,0.9618,5
01089,-0.9810682742600706,-1.043183708877114,-0.6939264311570357,-0.5755493164946677,-2.112355306225696,-0.4803266085458405,0.3509,0.2813,1
01091,0.8232246245342832,1.3570266571386735,1.2847861351867174,1.363067015309748,0.5039616058790316,-0.39271829084275456,0.6691,0.5434,5
01093,0.5440929244897585,1.0047625730978786,0.32896735313931125,0.40964914720921575,1.1069788867358832,-0.12989333773349648,0.6946,0.8565,5
01095,0.34656387140516964,0.3026529513381403,0.3960423553882524,0.8545774856561306,0.30943990237682134,-0.12989333773349648,0.6201,0.6223,4
01097,-0.02362680417308267,0.510254218174253,0.32896735313931125,-0.48020752968461433,-0.12823393050315174,-0.3489141319912115,0.8304,0.8629,3
01099,0.6617784582584568,1.4432506457758343,0.9829486250664843,-0.16240157365110364,1.2625962495376517,-0.21750165543658256,0.7416,0.9119,5
01101,0.046410682021532576,0.481794114945027,0.9494111239420134,-0.28952395606450787,-0.9549511703875453,0.04532329767267551,0.929,0.9036,3
01103,0.03685594279216703,-0.05022983059894204,-0.12378891204103895,0.4414297428125667,0.13437036922483203,-0.21750165543658256,0.6787,0.5396,3
01105,0.8333147118947413,1.7041161769559727,2.877817438599061,-0.4484269340812633,0.8638267573581204,-0.8307598793581846,0.9214,0.9456,5
01107,0.6942826231807808,1.219282007319752,0.9661798745042488,0.7274551032427264,1.1264310570861045,-0.5679349262489265,0.8918,0.7646,5
01109,0.3857009842079333,1.0841246396125779,1.5195486430580105,-0.0034985956343484077,-0.322755634005362,-0.3489141319912115,0.8002,0.8218,4
01111,0.43063244719391536,0.8782107306754312,0.9494111239420134,0.28252676479581135,0.6109485428052474,-0.5679349262489265,0.559,0.4998,4
01113,0.5150447961715855,0.9423865760994368,1.335092386873423,0.06006259557235379,0.6304007131554683,-0.39271829084275456,0.8963,0.9504,4
01115,-0.18254368941510846,-0.5349515097085652,-0.475932673847978,-0.0034985956343484077,0.319165987551932,-0.21750165543658256,0.2587,0.3048,3
01117,-1.2731076281617197,-1.6878669168087108,-1.1802201974618562,-0.734452294511423,-2.151259646926138,-0.6117390851004696,0.1238,0.0735,1
01119,0.745612926370908,1.9484456007262445,2.0561486610495368,-0.48020752968461433,0.5525920317545842,-0.3489141319912115,0.9255,0.9185,5
01121,0.3114240124796655,0.5723489888562004,0.5972673621350746,0.028281999969002835,0.7957441611323469,-0.4365224496942976,0.908,0.889,4
01123,0.1328359893570506,0.48348147284399295,0.34573610370154667,-0.06705978684105046,0.4261529244781474,-0.5241307673973836,0.8692,0.8139,4
01125,-0.1698110016555064,0.09679528766429245,0.4295798565127227,-0.48020752968461433,-0.7215251261848932,-0.17369749658503952,0.651,0.6319,3
01127,0.3965098550956734,0.6436117374558631,0.7146486160707208,0.1871849779857582,0.7860180759572363,-0.3489141319912115,0.6398,0.741,4
